Gene	MB176	MB95	MB40	MB37	MB38	MB28	MB113	MB18	MB19	MB90	MB26	MB35	MB110	MB64	MB7	MB91	MB206	MB9	MB200	MB12	MB1M21	MB4M23	MB4M26	MB4M77	MB1M1
ENSG00000257028.1	0.768425398954014	0.69525541177948	0.721230764955491	0.423235039209419	0.744199833498795	0.542168130654157	0.561776272205693	0.971022622080031	1.11478785615826	0.798655841154185	0.504940907589374	0.49628282400945	0.982186140670244	0.71260169223772	0.775659331686131	0.728467025281098	0.396283274463722	0.408560062008936	1.08066483606822	0.629045729805879	0.437104893520455	0.479346368564635	0.250819010660246	0.551464283425545	0.454842828415977
ENSG00000259770.2	0	0	0.0140776772808149	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00631431749980896	0	0	0	0.0111892913401757	0	0	0	0
ENSG00000140379.7	0.263063848995462	0.359225936664757	0.19563964000721	0.139407170398915	0.356549936089514	0.133697692457833	0.163571748699598	0.329424602083003	0.102943034275958	0.0844059015695132	0.0455931023568891	0.825353123216819	0.292351382364231	0.0987320975317233	0.0965356449079252	0.284263385233657	0.0250717253160459	0.139816578290681	0.0957188636118667	0.0183971653397149	0.288784409923764	0.464380549895032	0.348906009978746	0.145153860973385	0.505269541746943
ENSG00000271364.1	0	0	0	0	0	0	0	0.00652450515910792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180725.4	0.0113518993325431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000086666.14	16.98214779856	9.51067511576601	11.1212858388521	12.0333701695855	10.9804170928239	9.11853520591598	15.8931643431845	7.20002395505609	9.4271880169092	9.7362332444493	14.5832125848416	15.1146861528853	12.7279475262916	23.6598082473276	12.6835830013892	13.4799212600881	10.2622494589714	6.79384350433022	14.7970402247422	4.67537895971378	11.5105443997391	11.7017297310055	6.0827676442371	7.89582553085967	24.2737060331364
ENSG00000251881.1	0	0.310473845260255	0	0.127575133247411	0	0	0.149688768347784	0	0	0.0729508149279363	0.118216401111077	0.124661518888088	0	0.191998668235798	0.409586950537911	0	0	0.255899586148825	0	0.429310994034632	0.345589255392284	0.541832591609668	0.465255483510434	0	0.365606997317223
ENSG00000103876.7	2.52712437381125	0.43386335165209	0.41799320589959	0.280690580583996	0.426858610430457	0.201722859882096	1.42938680181456	0.443115790848388	0.293634693478776	0.0672391059296143	0.253069798215982	0.286635008741689	0.171798483165577	0.357737855583052	0.354515299111109	0.40298148244348	0.413624897211046	0.41339576355063	0.81785555293737	0.53894343486343	0.147277878908506	0.173629869131608	0.176757121254377	0.0920081885286488	0.375027990310531
ENSG00000259967.1	0.0858742600587705	0.0977210843894686	0.0410556721418009	0.0481848524855328	0.0684657357175695	0.0935231160628083	0.131919957716572	0	0	0	0.0446500795563419	0	0.0108039451403097	0	0.0171889008019507	0.20105499324305	0	0.0322175737957154	0.0781158891436772	0.0720665937228399	0.0217547193142625	0.0227387778253458	0	0	0.0690444869034325
ENSG00000259417.2	12.3268989731407	0.518883356773851	1.16509125132741	0.00518447566172351	0.774598876352308	0.0890546385870643	1.47668295857748	0.0969528209303492	0.356792702138101	0.0667039381779389	0.102088183833223	0.0189977641266317	0.210985838391721	0.601772313577946	0.117902387793932	0.156004488449168	0.995632235613927	0.181989546027467	0.651801700032752	0.0378009680282066	0.266841050607686	0.0165144911811365	0.072478115960503	0.0331389003354333	0.510735464321956
ENSG00000259361.1	0	0.0118630836071058	0.00207668792856999	0.00731189355402736	0.00415578046495291	0.00567673062564644	0	0.00337621773517157	0	0	0	0	0.0032789265818844	0.00183404841382449	0	0	0.00372586092647025	0.00733336696114265	0.00474153213579525	0.00546793478573949	0	0	0	0	0
ENSG00000259495.1	1.68860584391719	1.4636060558012	1.72096474397702	0.748916284120759	1.42206899915334	1.20251475992728	0.718962572242214	1.24962098048622	1.25148943657305	0.713750031696455	0.609858435210891	0.354818046136363	1.07622119850028	1.10149172437691	1.37222904648661	1.97765324015322	1.03210608495289	0.819398928964473	1.11478421111876	1.87107586980786	0.322754895442604	0.530128456848087	0.179323375685936	0.223171755753236	1.62595233876783
ENSG00000172379.14	16.2463760952215	6.74230793921652	17.0560780601351	10.3976782479168	21.6117591686288	12.5976809244917	8.40856013801192	9.2718536697121	14.3578432543976	6.16797679503092	10.1084873044108	8.99572722527917	8.77031914669088	9.90674435689733	22.5610573736849	12.9190015373453	10.6235581854995	5.50972536150688	7.8617138652209	17.4800544081035	6.50172990686673	6.0674144360373	2.647727024964	6.12605172200039	10.8720969832629
ENSG00000258010.2	0.0631228035334167	0.0114929503798085	0	0.00472250625453133	0.00402611835631609	0	0.0221643866406025	0.0130835132540123	0	0.00270045322313884	0.0131282095363967	0	0	0	0	0	0	0	0.00918718865444411	0.0211893316287144	0	0	0	0	0
ENSG00000259175.1	0.00315781009210823	0.0258728204383546	0.0271749448938587	0.0141750148052679	0	0.0412689305800964	0.010395053357485	0	0.0222430484774839	0.0121584691546561	0.00328378891975213	0.00346281996911356	0.0119186378928814	0.00533329633988327	0.0265473023496794	0	0.010834567011577	0.00710832183746737	0.0103410558009249	0.0993775449154241	0	0.0150509053224908	0	0	0.0203114998509569
ENSG00000270919.1	0.13312106484947	0.0201981126098679	0.11314475197443	0.199187940386292	0.0424538465341658	0.0773217138006267	0.194762337998975	0.0459868467720023	0.119070594080211	0.0759339337539858	0.107669212907858	0.097319401362448	0.100488738814331	0.024981239361535	0.0888199706866598	0.0639328431473467	0.202997091964119	0.0665909703733003	0.145312977425636	0.26067210294544	0	0	0	0	0.0237848418329049
ENSG00000266542.1	0.638937925206132	0.87249949215473	0.444320266877689	0	0.166716565221761	0.379553668108915	0.305933249177952	0.0902953414720337	0.17534665953053	0.0745482780285481	0.120805081427378	0.382173999510927	0.701546685899237	0.147152263976341	0.20927800392448	0.753194225108158	0	0.392254840082141	0.253620054679618	0.877423929413847	0.0882892258301457	0.092282923145199	0.475443559791684	0	0.56041948493881
ENSG00000222139.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136379.7	1.90879041795922	2.16912248108488	4.64469033322329	1.55362383113817	3.38372880524166	1.86089083499134	1.09491122808566	2.70124227490531	2.30267985727203	1.06017023844817	2.89527513391148	3.08921348708612	2.07520343341861	3.02370111100876	3.21993086563854	4.37416456000054	2.59518797426185	1.8890850342252	0.9316358956466	2.72595318241455	3.57833043458981	3.75065074901573	1.69708575871052	3.84491647068019	2.88241855205018
ENSG00000271983.1	0.0161741492522617	0.552163850818542	0.572220384350357	0.127056535144779	0.232115543042492	0.211377449312689	0.25556618986207	0.50286430006783	0.17902941457487	0.020758361971364	0.370026946567191	0.0709455798550095	0.219768054805325	0.450728580919403	0.699294793601312	0.367029096483091	0.277470618589166	0.364084777041012	0.229520994605894	0.223963052443541	0.417938225525222	0.334056679108942	0.264779543461222	0.464079315673039	0.468155301442786
ENSG00000103888.11	38.3557947835976	1.85078425274549	8.65333542456639	15.5368466632882	3.27372764902874	20.7394977237881	18.0443613312875	10.6092820108891	9.25679734302426	0.067006390827392	7.40539429083165	1.28129337022752	2.03359706401673	13.7229542817714	15.9639125059849	12.1498072430035	4.2857031865568	1.43378983447774	19.2035075229688	17.4464041318951	2.59974176769973	7.22301260861631	1.94441505705384	2.38990565717852	8.83866069882236
ENSG00000208003.1	0	0	0	0	0	0.108330942772753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125996082695104	0.131695421571794	0.113082930019897	1.09772607361123	0
ENSG00000259546.1	0.815574963759724	1.6546483114895	0.813258965783999	0.457626759086612	0.646525049903421	0.867916425845541	0.675024021246228	1.04143711924736	1.0551607184048	0.239253038709484	0.763300627964639	0.293858045988026	0.606855858510751	0.462427246336584	0.951505068111497	1.20863963501983	0.349783605571409	0.82614727299877	0.750370022684974	3.22664192685863	1.39905459906247	2.88765832131653	1.38282376504565	3.960171369514	1.04917967019291
ENSG00000259649.1	0.181828742400425	1.12463308195751	0.501129360139437	0.216054661144808	0.163728813156854	0.5870838188975	0.133794396439887	0.307598848065685	0.35517125794692	0.0617728674793009	0.289185282287849	0.14074687616397	0.217995731782701	0.11741854038614	0.4495914107607	0.41607906790249	0.155965339642459	0.373186896467037	0.396963109777439	1.6426146456343	0.796620393814204	1.76726759270537	0.831706711114082	2.28988019656536	0.429981347651304
ENSG00000117899.6	7.08511784792345	3.71070503583552	4.34345221913162	5.28689030389362	3.97389276442992	4.83156674923872	5.26017351438036	8.50110530882223	5.52202770460814	2.7017524978028	4.55606668061867	5.85712487445116	3.49587326523662	3.45247218617015	6.76500479857931	6.13869989695585	4.94884682874604	5.16112976023327	4.74089269626194	5.68718662424371	4.58870484406195	9.07635232073644	4.0546159133642	8.55363911117044	6.2318860515493
ENSG00000260619.1	0.0583455257751646	0.0619683031273013	0.0340932098872035	0.0327382215665453	0.0372141253529632	0.0889593403787658	0.0298767806478265	0.0453499617250581	0.0195702585382343	0.00624019190829598	0.0235951269020072	0.149289150929116	0.00734052158616564	0.0328470226717047	0.0700719019250194	0.11208430016545	0.0500464317357568	0.0364826293898529	0.0176914192928247	0.212178142333477	0.0197077375783787	0.0926964107845461	0.0132659404666926	0.0500795601810417	0.010424639434707
ENSG00000265855.1	0	0	0	0	0	0	0	0.434051290584864	0.14048241143674	0.179177440173879	0.145178036452199	0	0	0	0	0.452577231753586	0	0	0	0.351482685174553	0.212203928749648	0.443605630557623	0.190455461086142	0	0.448991049336941
ENSG00000140406.2	3.32875453607078	3.54376150807226	3.61726333409985	6.17617672637399	2.95493443154593	5.04293333600406	3.60274542191385	3.83938872882497	3.86713787703027	2.56668155934117	2.97286323660237	14.4779957582659	4.1978005743983	1.7064448564658	4.29564616760561	3.85373670371804	10.8141988787107	2.78861704525369	2.60765600019385	33.3481305722724	0.896854005955699	2.60072533308709	1.23233681218534	3.7051856447875	1.73387439180461
ENSG00000156206.9	0.128673979700661	0.373384412187674	0.272985297872618	0.216600529414502	0.100024322944233	0.131376585474789	0.17472514142667	0.0812612446496676	0.0971096204373223	0.0722504281246868	0.0334518365953527	0.674646218944631	0.121414724568211	0.0950776628959483	0.0627798761983324	0.855986143736065	0.303521169844279	0.0905152654392005	0.0658399712438876	1.61976861485191	0.116127768992354	0.223596066943521	0.191995272797804	0.594624735174955	0.174582421659816
ENSG00000259461.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0141887486224855	0	0.0358151854699497	0	0	0
ENSG00000172349.12	1.46860382843681	1.98646162328354	0.476479861366526	0.418798368453569	0.733685749219295	0.292628025277461	0.475012358223633	0.0892948275734241	0.277593244998999	0.0497742571738196	0.0654402514656259	0.618665027530126	0.183385916445063	0.456647867027026	0.44467646859932	0.60568358905211	0.908848313622159	0.381319797107284	0.170934086507978	11.15208503707	0.502733059338477	0.272037328752992	0.508108900459058	1.19351844546015	0.282399887582959
ENSG00000271725.1	0.117024726942834	0.0684868776309385	0.111896831915889	0.0562831470209165	0.175939680524645	0.305875603123067	0.077045689590771	0	0.0336449472768664	0.0214561220376283	0	0.0183325763070718	0.0883381396766502	0.0282350982699702	0.160622333544279	0.216780690839953	0.0716993405177888	0.0376322920807096	0.145991376013057	0.357759161695527	0	0	0	0.0737967108310069	0.268828674497958
ENSG00000172345.9	0.236006327376115	0.15428184454485	0.0708203328043138	0.446583405388869	0.312270287279755	0.195231533402103	0.238028519473996	0.0526900880430751	0.0909512251989876	0.0547792836499412	0.0979075730924677	0.140413826291363	0.137405593502409	0.163254901686536	0.271378007928573	0.288938327323988	0.211051007191911	0.128575513785141	0.345321768723739	0.791709342209315	0.0209894089487347	0.21539961048373	0.114741979158854	0.238282233363156	0.387581483194785
ENSG00000259343.1	0.796358038054276	0.112774043126408	0.0564046298760595	0.311135795688644	0.282186427420079	0.501100876873224	0.55148493601815	0.0320953419094442	0.0593587653958058	0.0492107053998681	0.122685664607493	0.194061667653807	0.120228928425745	0.298885992064622	0.474663404502793	0.267721742727473	0.172035897248316	0.0597541657797479	0.643920450168785	0.972765459673234	0.00896636318660486	0.0937194994135823	0.144853449276784	0.117177579392155	0.360457602988812
ENSG00000188869.8	0.0196972312676058	0.0336218582429112	0.007847550093111	0.0184205019127862	0.340780855849678	0.00643550155085661	0.00324202159169086	0.0165858089069402	0.00330342304121048	0.0168533235807114	0.00341383996607895	0.00359996135402895	0.0284985252587213	0.080395481955171	0.0670253673184976	0.118838864691072	0.00844774408080878	0.145949330796514	0.0232929722248556	0.0289277209951829	0.0324346351492346	0.0860583942944399	0.127638158636319	0.115931466519998	0.556932276235086
ENSG00000259372.1	0.172772138372818	0.180415836006917	0.136048255407313	0.250914055173707	0.116680303629023	0.35861277607532	0.234187408973225	0.0157988017645832	0.051133444775825	0	0.0634110963814205	0.133736495358869	0.145763571471561	0.0858231594923744	0.207496156296345	0.186695333149947	0.305111369866248	0.0800707517323911	0.144220088564623	0.434976656365443	0.0926867734768579	0.1291725207754	0.166374885546515	0.157018288945667	0.294166549565582
ENSG00000259543.1	0.296296649068027	0.1734029454911	0.323786577458742	0.142504138201895	0.283477280226362	0.0553179282243845	0.074313572938616	2.05077690884045	0.354942262938573	0.0362167166308904	0.381478457486099	0.201138266291064	0.138459069989643	0	0.30501155891121	0.487884675365568	0.496200116859988	0.0635211738667297	0.0924094348167756	0.657160445951358	0.171569133882694	0.784568468938349	0.21172974131385	0.217988156461804	0.204195397437811
ENSG00000259594.1	0.0219623222597408	0.19993715886125	0.0629998722470321	0.0739395896466134	0.0770444231184278	0.124376280202756	0.01445935664813	0.00569018481217508	0.139965456840837	0.0093956891351528	0.00761283171828461	0	0.0386834907875672	0.0123642196655987	0.026376344560859	0.0632858686536753	0.1130303495044	0.0494378225310518	0.047947489638143	0.20274116246959	0.0890202313797973	0.0232617487964899	0.0599225093757688	0	0.0824045210144616
ENSG00000259610.1	0	0.136973755261877	0	0.0187610490069722	0	0	0	0.376831293769317	0	0.0536403050940708	0	0.0916628815353589	0.0757184054371288	0	0.0200777916930349	1.40907449045969	0	0.0188161460403548	0.857699334076711	0	0	0	0	0	0
ENSG00000259692.1	0	0.042502938399383	0.00992044924417266	0	0	0	0	0.145155353370297	0.0104400227534475	0	0.0215779610893751	0.0682631524550157	0.0156636075567463	0	0.0249205445785778	0.88568243137175	0	0.0116772953262176	0.339758287070805	0.248145859220365	0	0.0494501713333465	0.0283075913478752	0.0457982194987735	0.0166835005294691
ENSG00000259445.1	0.0151286719241687	0.185930154480951	0.0723287506680649	0.10186607597702	0.10131887582235	0	0.00996027926268522	0.68202165716424	0.0152233791861106	0.00970828335542879	0.0157322206801813	0.630417567000598	0.0799409781104287	0	0.0181692563609973	0	0.0389302883115598	0	2.08079343340283	0.247574781097285	0.0229954827732509	0.0480713325889439	0.0206387096614261	0.133563628728362	0.0243274617986746
ENSG00000259622.1	0	0.0823226104856736	0	0.0225511599174716	0	0	0.0264601358190527	0.0156192699263493	0	0	0	0.0220361270761772	0.0606767020001234	0	0.0482678224539626	0	0	0.0226173876646689	0.0219355729110528	0.101184409368432	0.0305445048957827	0	0	0.0887051372615133	0.0323137497628859
ENSG00000183496.5	8.29867282253553	8.07523689419459	20.4556844588749	16.3032484098874	17.5401056754753	10.9335809079683	13.3594824693159	29.1389005235249	38.9126944230798	13.8639981367171	29.1886696519698	22.0617180688495	24.440920382838	12.2418949213132	39.6537858186142	21.1171250369754	18.5597324611376	9.96829746731658	10.4182108827026	24.7768714384882	9.54844740351162	16.298847481494	7.66434846690309	14.5652453176866	23.5106076207911
ENSG00000222521.1	0.383502719619891	0.130922705832638	0.641721590264614	0.860747886970482	0.550365528563402	0.250596879667091	1.38867893527462	0.89425024927725	1.44713809371582	0.738297404089958	1.19640695100367	1.57704331123485	1.80933539096754	0.161926587668745	1.26659418439434	0.41440806762979	0.246714839179283	0.971185176347952	0.209312936693419	2.05172724056712	0	0	0	0.846439382061669	0
ENSG00000259518.1	0.00929635681321581	0	0	0.0139100612575058	0.00592943131759636	0.00404975487000946	0.0081606026357826	0.00481715801466847	0.0187091061960145	0	0	0	0.00467834384580391	0	0.00744316888308769	0	0.00531602587016627	0.00697545600872966	0.0101477650382908	0.0312064066276472	0.00471013393252724	0.00984638665957341	0	0.020518244366565	0.00498296141203381
ENSG00000140598.9	5.32137370222624	3.60459281577245	4.73451501362262	7.38496408348312	4.28524624099271	6.53473853483881	4.4498647172054	8.10496555777612	5.21933860956974	2.47505638308219	3.15934768150013	7.77679274601667	3.61968000345042	3.83206300335825	6.71394906244798	5.7938109125674	4.98124540640856	4.55677522092183	4.56072678615056	6.21184194129271	6.07209010742074	9.08740146249217	5.22728412454535	8.13797009737391	8.41096934352121
ENSG00000212170.1	2.79992494833596	2.48187425686438	2.91208051455177	5.18175541214792	1.12790960174722	4.81470856767791	8.21440216427035	0.496345688770655	0.543718962782939	2.5848004795454	4.59730448765298	7.05645758150474	5.33954977601086	8.7940130759853	0.707928062658118	2.17628187367928	7.07858378089695	0.663443371496955	2.14481157352516	1.79321258825165	1.56795125131685	0.39020865650902	1.20621792021224	1.08417389986294	0.789891660870544
ENSG00000188659.5	0.258242065705582	1.37399603154839	0.751753042881071	0.738463752066743	1.43483115683805	0.642485822136866	0.375301407179659	0.774640695703047	1.15492751710012	0.434548363921698	0.672355781319249	0.255915714255835	0.901049024701833	0.830301933067788	1.72302202750323	0.845427324028153	0.372464285655198	0.620064381822154	0.547081625160469	0.91985384459023	0.61931920647824	0.635177148657808	0.615867034262209	1.26660700801295	1.77486377663974
ENSG00000259785.1	0.00318179985290393	0.0803805736929288	0.0608475375472245	0.157109720272701	0.00761034567352432	0.00207912245225595	0	0.01607517024807	0.0112060140270411	0	0.00165436786840771	0.0191901978296337	0.00720550999361721	0.0134345329633205	0.18151094369433	0.127213832036294	0	0	0.00520980820038599	0.00600795073619037	0	0.00758262323324206	0	0	0.0486062881279395
ENSG00000205281.6	0.00440137247351368	0	0.0168340366599124	0.00987860545057384	0	0	0	0	0.00885785116359978	0	0	0	0	0	0.00528596728201582	0	0	0.00990761672036381	0.00960894565572666	0	0.0066900574882356	0	0	0	0.0353878454261693
ENSG00000225273.3	0.0641059191630994	0	0.00408645787877574	0	0	0	0.00562739730630766	0.029896389912733	0	0	0	0	0	0.00360899752322928	0.00513266855310666	0.00461813501789373	0	0.00481014259678243	0	0.00537983701797785	0	0	0	0	0
ENSG00000237550.4	1.8563981944156	1.82455283507326	0.712282359476474	3.37040990956755	0.4864424396837	2.28702234014157	1.47130936496373	0.50547949330741	0.0594910657644443	1.19886480401631	0.811530123526262	2.73588504305656	1.66910517701082	2.02696959556514	0.156207009368099	0.907171895446638	2.58629003032666	0.39924898284735	2.49107275846351	0.863299968192475	0.233645038935348	1.03321222273265	0.790404313244571	0.443657491860704	0.190137368589938
ENSG00000259206.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197978.8	0	0	0	0	0	0	0	0	0	0	0	0.240394113558297	0	0	0	0	0	0	0	0	0	0	0	0	0.21444579388097
ENSG00000188384.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00239859620734118	0	0	0	0	0	0	0	0	0
ENSG00000255769.3	0.0452655371565002	0.142168057698808	0.0865641020509719	0.116835019640689	0.0129921327846309	0.171554803571868	0.0923847062897299	0.0809216783214955	0.132091823722942	0.0348570446754645	0.0282428262040115	0.163804384887078	0.112759263614564	0.0229349944991567	0.0543630764839852	0.151631393346338	0.163073175839776	0.11717813813982	0.0741167821909292	0.598300304542007	0.0206409964824743	0.0215746765714885	0.0123503541318659	0.169841576804467	0.0509520559401136
ENSG00000221095.1	0	0.129364102191773	0	0	0	0	0	0.147267402162722	0	0.121584691546561	0.295541002777692	0	0	0	0.113774152927198	0	0.0812592525868273	0	0	0.596265269492545	0.143995523080118	0	0	0	0
ENSG00000240994.2	0	0	0	0	0	0.0371420375220867	0	0	0	0	0	0	0	0	0	0	0	0	0.0310231674027747	0.143103664678211	0	0	0	0	0
ENSG00000186322.9	0	0	0	0.00485340180832541	0	0.0113040983762873	0.00569468140453525	0.00336153852762734	0	0.00277530274182367	0	0	0.0195880222761268	0	0.0155821122487249	0	0	0.0243382758565459	0.0141627503360493	0	0	0.013742130946622	0	0.019090888236717	0.0278179237089192
ENSG00000259567.1	0.0191751359809945	0	0	0	0.0733820704751203	0	0	0	0.0385903491657552	0.0369148702044979	0.0398802317001223	0.063081732449394	0.0434240493832208	0	0.0230289851708063	0.186483630433405	0.0164476559452855	0.0431637856154645	0	0	0	0.060928966124782	0	0	0.0925029752248396
ENSG00000184779.8	0.646626800512437	0.464286575939647	0.151581343995102	0.568821236314143	0.115747472892277	0.436163376406156	0.181274471760619	0.426399927729862	0.0398800659465242	0.236922830132931	0.140992038022385	0.631313380057107	0.25980443700446	0.204328857939014	0.0726484499425041	0.227652872276574	0.602958564148862	0.183120804767049	0.785540752584019	0.136539276390219	0.120480657843182	0.261802903591216	0.270331932314931	0.193360923058124	0.0872090085343836
ENSG00000259613.1	0	0	0	0	0.143648864373467	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0819479893658199	0	0	0	0	0	0
ENSG00000259387.2	0	0.0977440146400098	0.0133908606047172	0.103028021179469	0.0104211436610395	0	0.0020489272163365	0.0012094702563227	0.0109605948696244	0	0	0.071666966275123	0.00469846968948941	0.00657015387979362	0.0523263214088324	0.122746308260114	0.00800834245282772	0.00175136595917264	0	0.0528873535865894	0	0.00494437249546041	0.00212279258543413	0.00686883737887354	0.0275241873224738
ENSG00000215749.8	0	0	0	0.00193253826602873	0	0	0	0	0.00173284948104181	0	0	0	0	0	0	0.00186084557526902	0	0	0	0	0.00261753385386928	0	0	0	0
ENSG00000259328.1	0.0138877511904236	0.164357882016772	0.0221320086395591	0.0987056004764725	0.0531475728571988	0.14519749397814	0.0121910573407154	0.0395797206510631	0.190987431953265	0.0118826225595242	0.11553435361641	0.0964513206056761	0.0873617437174552	0.00781844489616395	0.0111192889422741	0.0350161558017609	0.146918997696253	0.010420576515659	0.0505322098474515	0.291368718076636	0.00703643044719602	0.00735471813315431	0	0.0102173456531586	0
ENSG00000241500.2	0	0	0	0	0	0	0	0	0	0.0182377037319841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205275.2	0.00109203807219881	0.014912288437092	0.00104418616306854	0.00245101120552182	0	0.00713583814065067	0.00503276358518005	0.00254641041203553	0.00549437179353245	0.00140155264030617	0.00227120847475652	0.00119751699220065	0.00329737532483174	0.00184436761033427	0	0.00118004218516785	0.0084303547352328	0.00122910464048427	0.00476821016757343	0.00274934994578695	0	0.00346994935388836	0.00595908400269528	0.00241026721254009	0.00526811235327411
ENSG00000221177.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259323.1	0	0	0	0	0	0	0	0	0	0	0	0	0.0268169352589831	0	0	0	0	0	0	0	0	0	0	0.0784090052579448	0
ENSG00000259243.1	0.0696345482635047	0.169047499606945	0.0924767205916435	0.0607795967829181	0.0259084728646359	0.131450672416525	0.0356575092320924	0.0781798751393739	0.155712152686324	0.0198602121340031	0.040229207961961	0.0848449812558694	0.0262824217219786	0.0980061262263429	0.144029117269043	0.117049629213859	0.0895945478205757	0.191582577865431	0.0760120387506001	0.764564547794621	0.111724285287248	0.129070476367884	0.121384107673278	0.324461571587567	0.255053982085666
ENSG00000259429.1	0.0794096361397804	0.194046153287659	0.0999078856391863	0.333008619873756	0.11196161487932	0.24579289536675	0.112816902615058	0.0422310932672511	0.0504674209152996	0.0590043356034779	0.208617178431312	0.646223314824281	0.227155216311386	0.215292624308523	0.0150583437697761	0.153552989344967	0.229437889656924	0.0376322920807096	0.237235986021218	0.168357252562601	0.203287797289579	0.146082316365352	0.0399116223599637	0.276737665616276	0.208342222735918
ENSG00000230903.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259310.1	0.0405486951954789	0.0830566974581573	0.0290789219246386	0.0910090122529299	0.0678901002325556	0.0397443458835068	0.026696086074764	0.0315171000806844	0	0	0.0105415899079941	0.155628393006785	0.0688699891491847	0.10272540211342	0.0365236771180303	0.131449183235436	0.0608668032115343	0.0456381427526567	0.0774591186107495	0.0510433453629287	0	0.0322108547029102	0	0.0447480692427507	0.0163009489249717
ENSG00000196648.6	0.0139343611827452	0.0887974225463446	0.124355212588853	0.162889598119779	0.0777670052277194	0.342966311746337	0.0328734271652436	0.0397125578865766	0.0537494356905199	0.0126676593848306	0.0784889282147087	0.103141808273086	0.0166544398748332	0.0333399117467677	0.046021005678417	0.0903437404113389	0.0517934357652505	0.0888721749648627	0.0481667154772395	0.061392787706689	0.0917805989805863	0.108846179451721	0.0712853141231512	0.243476379963383	0.0952296060427906
ENSG00000205271.2	0.0065820359239973	0.119841021054413	0.0440553283639065	0.0172351296639733	0.0178422424594008	0.0215049017911172	0.0332229000606468	0.0170532971900588	0.0430510615693237	0.00281585720703366	0.00684462206598459	0.0192474360566114	0.0248428184367751	0.0129693062359444	0.00526993595030857	0.0403039552953979	0.0188193471665109	0.0246939220160157	0.0239495088855167	0.0883794344855782	0.00833720977304243	0.00348573489685477	0	0.00968492813773346	0.00705610416658551
ENSG00000259472.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221517.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243464.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254374.2	0	0	0	0	0	0	0	0	0	0	0	0	0.0109750185712769	0	0	0	0	0	0	0.0244025737575512	0	0	0	0	0
ENSG00000259637.1	0	0	0	0	0	0.0240179457417651	0	0.0285691958006204	0	0	0	0	0	0	0	0	0	0.0206847240536002	0	0	0	0	0.0752145123457976	0.121687878829882	0.0295525286515077
ENSG00000182774.6	0	0.00570125109344644	0.00399212202008417	0	0.00399443326956649	0.00272816644968108	0	0.00324513687871685	0.00210060268937413	0	0	0	0.00472743454722892	0.00705136766868092	0	0	0	0.00704865072025883	0	0.0105112870172873	0	0	0.00284783874131955	0.00460745466363579	0
ENSG00000260836.1	1.41972271004739	3.38345929096118	1.16728740566802	1.14672648180343	2.01581798425902	0.579078130457989	5.56059754237392	0.878583933357147	2.39314980664565	0.528064421694266	0.329125207638793	0.168576372132756	1.35157353705275	2.55052776326872	0.966563144640601	0.723094986188116	1.07040597271193	4.15255237523321	4.15569428799895	0.865126700100092	0.769721523373724	0.0862006395742654	1.18428668529929	1.09772607361123	1.90489554852212
ENSG00000261086.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000214575.5	0.362285192405376	1.23547048101737	0.405689012998518	0.279376341706746	0.590350494231601	0.170903106309784	1.43493493699184	0.207805687872218	0.761272734014531	0.119349842073215	0.105768782491347	0.0424896229928968	0.37804207406845	0.730483064602538	0.324578338162118	0.248077331051296	0.291643067957397	1.29849960421349	1.11132047514163	0.241438440954352	0.329813726387768	0.0277017271425515	0.410980396673652	0.474634572546206	0.736777095628318
ENSG00000259462.1	0.0930505312454716	0.691232695715067	0.1103267173427	0.0167076881708489	0.099707630837336	0.00972850374759989	0.0955683670695625	0.0694319650982336	0.213483327763316	0	0.0154820356927509	0.0244891664794186	0.0477637462423797	0.110008591482157	0.0447007897375332	0.016087871661961	0.00638519851945135	0.217837814214622	0.251899993504288	0.159301553757784	0.0792042727512719	0	0.106630115491166	0.188944431753476	0.0957623566406198
